"date","magasin","masse_salariale","depenses_fonctionnement","chiffre_affaires","budget_publicite"
2022-06-24,"Magasin_3",1957.28,2172.2,4618.474,67.36
2022-06-24,"Magasin_4",2056.16,1617.05,4804.942,88.24
2022-06-24,"Magasin_5",2102.16,1915.79,7023.934,62.07
2022-06-24,"Magasin_6",1707.42,2989.34,5381.283,13.04
2022-06-25,"Magasin_1",1760.98,1155.36,7808.571,10.09
2022-06-25,"Magasin_2",1911.31,2849.52,7177.086,69.51
2022-06-25,"Magasin_3",1999.06,1233.78,5571.51,53.25
2022-06-25,"Magasin_4",1789.42,2541.33,5794.927,9.15
2022-06-25,"Magasin_5",2008.31,1385.36,4300.568,7.76
2022-06-25,"Magasin_6",1864.97,1937.95,6471.325,38.62
2022-06-26,"Magasin_1",2102.16,2117.73,5994.698,41.81
2022-06-26,"Magasin_2",1783.53,1937.31,5791.811,3.7
2022-06-26,"Magasin_3",2010.78,2623.66,6050.953,14.33
2022-06-26,"Magasin_4",2102.16,1497.02,4673.952,31.31
2022-06-26,"Magasin_5",1779.46,1117.93,4926.5,96.26
2022-06-26,"Magasin_6",1852.78,2356.81,5870.71,72.97
2022-06-27,"Magasin_1",1870.04,1137.32,4202.913,98.71
2022-06-27,"Magasin_2",1695.73,2105.48,6172.708,84.34
2022-06-27,"Magasin_3",1724.25,1646.16,4028.039,5.65
2022-06-27,"Magasin_4",1947.48,2088.37,6119.72,57.81
2022-06-27,"Magasin_5",1836,1860.69,5904.755,18.6
2022-06-27,"Magasin_6",1968.01,2199.96,7558.034,66.92
2022-06-28,"Magasin_1",1937.99,2748.48,6489.156,85.33
2022-06-28,"Magasin_2",1793.43,2559.23,5640.534,10.84
2022-06-28,"Magasin_3",2043.84,1551.4,5880.914,33.91
2022-06-28,"Magasin_4",2102.16,1417.3,5401.383,45.27
2022-06-28,"Magasin_5",1706.78,1133.62,4527.659,4.33
2022-06-28,"Magasin_6",1871.19,2027.89,6532.73,65.85
2022-06-29,"Magasin_1",1943.68,2597.3,5011.804,56.6
2022-06-29,"Magasin_2",1806.44,1953.64,6628.942,34.97
2022-06-29,"Magasin_3",1954.43,1537.4,2775.015,11.12
2022-06-29,"Magasin_4",1812.54,1225.97,4984.176,26.17
2022-06-29,"Magasin_5",1845.44,1352.59,4633.549,33.01
2022-06-29,"Magasin_6",1920.74,2778.3,4753.132,49.43
2022-06-30,"Magasin_1",1875.82,2861.02,4792.622,26.78
2022-06-30,"Magasin_2",1775.72,2186.32,3791.555,12.87
2022-06-30,"Magasin_3",1679.75,2452.17,4640.716,66.87
2022-06-30,"Magasin_4",1901.91,2128.94,4756.576,8.41
2022-06-30,"Magasin_5",2001.38,1980.47,5480.381,81.44
2022-06-30,"Magasin_6",1907.08,1962.2,5001.831,69.74
2022-07-01,"Magasin_1",1692.61,2937.53,3724.182,63.28
2022-07-01,"Magasin_2",2034.35,2641.11,6019.454,4.7
2022-07-01,"Magasin_3",1680.41,2464.13,5910.162,63.8
2022-07-01,"Magasin_4",1773.77,1954.59,5910.06,94.77
2022-07-01,"Magasin_5",1776.32,2593.09,5107.096,94.52
2022-07-01,"Magasin_6",1880.02,2397.19,6921.404,67.62
2022-07-02,"Magasin_1",1649.24,1801.02,5457.854,27.51
2022-07-02,"Magasin_2",1934.67,2273.93,5160.824,79
2022-07-02,"Magasin_3",1977.91,2795.32,3918.767,90.18
2022-07-02,"Magasin_4",2001.9,1452.52,3958.174,77.02
2022-07-02,"Magasin_5",1693,2077.58,6419.953,33.45
2022-07-02,"Magasin_6",1731.46,1340.03,5821.355,81.06
2022-07-03,"Magasin_1",1875.1,2193.84,7559.555,11.47
2022-07-03,"Magasin_2",1946.28,1032.86,5943.844,43.24
2022-07-03,"Magasin_3",1765.41,1569.21,4016.624,92.4
2022-07-03,"Magasin_4",1650.32,1598.88,3932.893,7.98
2022-07-03,"Magasin_5",1661.02,2663.49,6122.11,0.63
2022-07-03,"Magasin_6",1855.94,2682.35,6415.256,90.8
2022-07-04,"Magasin_1",1876.05,2793.9,6398.294,62.85
2022-07-04,"Magasin_2",1976.97,2245.66,5048.045,19.77
2022-07-04,"Magasin_3",1768.56,1372.5,3344.327,11.56
2022-07-04,"Magasin_4",1808.4,1691.98,5697.778,9.48
2022-07-04,"Magasin_5",1835.12,2528.41,4709.498,59.16
2022-07-04,"Magasin_6",1697.15,1670.75,6558.741,42.37
2022-07-05,"Magasin_1",1847.65,1977.69,6258.562,47.73
2022-07-05,"Magasin_2",1899.03,2158.68,5574.499,1.33
2022-07-05,"Magasin_3",1735.23,2721.41,3296.364,90.48
2022-07-05,"Magasin_4",1987.63,1334.48,5399.513,53.32
2022-07-05,"Magasin_5",2034.35,1932.29,5074.592,10.74
2022-07-05,"Magasin_6",1878.07,2959.9,6747.506,74.16
2022-07-06,"Magasin_1",1886.35,1594.43,4074.104,88.45
2022-07-06,"Magasin_2",1992.02,2859.95,3940.512,72.04
2022-07-06,"Magasin_3",1660.34,1094.76,5137.417,72.08
2022-07-06,"Magasin_4",1984.41,2235.76,5704.061,92.88
2022-07-06,"Magasin_5",1696.4,1174.23,3226.779,29.64
2022-07-06,"Magasin_6",1878.97,2280.55,5926.423,77.52
2022-07-07,"Magasin_1",1797.52,1304.27,5707.942,2.73
2022-07-07,"Magasin_2",2034.35,1508.76,6070.833,50.18
2022-07-07,"Magasin_3",1772.06,1013.07,4431.836,6.48
2022-07-07,"Magasin_4",1865.08,1471.01,5126.23,91.01
2022-07-07,"Magasin_5",1803.86,2969.5,4948.549,93.75
2022-07-07,"Magasin_6",1740.21,2524.95,4853.499,31.72
2022-07-08,"Magasin_1",1708.01,1019.28,4062.364,36.25
2022-07-08,"Magasin_2",1942.13,2612.34,6079.163,57.55
2022-07-08,"Magasin_3",1941.93,1657.74,2902.729,68.84
2022-07-08,"Magasin_4",1891.13,1645.06,4190.73,59.09
2022-07-08,"Magasin_5",1747.79,1856.25,4627.329,18.1
2022-07-08,"Magasin_6",1793.67,1383.98,4959.563,89.4
2022-07-09,"Magasin_1",1905.03,2195.25,4746.686,26.6
2022-07-09,"Magasin_2",1731.77,1322.09,4974.017,95.76
2022-07-09,"Magasin_3",1765.91,2141.57,3347.117,2.55
2022-07-09,"Magasin_4",1664.93,1428,3815.891,0.76
2022-07-09,"Magasin_5",1990.95,2967.62,4487.161,21.94
2022-07-09,"Magasin_6",1760.22,1587.6,4845.361,96.07
2022-07-10,"Magasin_1",1711.07,1766.92,5745.916,64.64
2022-07-10,"Magasin_2",1875.59,1207.51,5136.424,24.22
2022-07-10,"Magasin_3",1883.04,2945.69,4745.336,30.63
2022-07-10,"Magasin_4",1758.71,2085.77,5506.089,3.96
2022-07-10,"Magasin_5",1766.53,1561.59,5564.323,43.78
2022-07-10,"Magasin_6",1702.63,2853.16,6768.966,17.19
2022-07-11,"Magasin_1",2034.35,1790.2,6263.721,78.96
2022-07-11,"Magasin_2",1720.72,2138.08,4344.003,99.54
2022-07-11,"Magasin_3",1726.32,2819.29,3865.825,26.22
2022-07-11,"Magasin_4",1638.91,1394.46,5060.906,8.84
2022-07-11,"Magasin_5",1679.48,2918.01,4921.06,73.24
2022-07-11,"Magasin_6",1979.18,2970.32,6220.3,20.23
2022-07-12,"Magasin_1",1666.3,1715.88,4111.317,27.15
2022-07-12,"Magasin_2",1986.12,1097.35,6308.024,35.87
2022-07-12,"Magasin_3",1817.22,2455.26,2713.677,30.3
2022-07-12,"Magasin_4",2034.35,1368.62,6008.041,80.38
2022-07-12,"Magasin_5",1885.85,2552.66,6744.348,2.95
2022-07-12,"Magasin_6",1927.09,2268.4,5003.287,73.9
2022-07-13,"Magasin_1",1985.14,1676.05,4092.68,82.22
2022-07-13,"Magasin_2",1777.02,1470.05,4995.708,29.4
2022-07-13,"Magasin_3",1977.03,1262.01,4432.34,5.69
2022-07-13,"Magasin_4",1904.38,2945.3,3769.364,48.94
2022-07-13,"Magasin_5",1928.61,2528.89,3817.268,41.22
2022-07-13,"Magasin_6",1980.52,2582.53,4661.779,87.22
2022-07-14,"Magasin_1",1685.68,2468.68,6248.585,33.89
2022-07-14,"Magasin_2",1930.06,2749.37,5189.356,75.42
2022-07-14,"Magasin_3",1824.19,1370.98,4529.192,72.01
2022-07-14,"Magasin_4",1899.06,1077.02,3960.717,58.11
2022-07-14,"Magasin_5",1987.63,1242.06,4519.239,87.7
2022-07-14,"Magasin_6",1872.66,2102.19,4802.93,18.77
2022-07-15,"Magasin_1",1702.32,2870.66,4196.163,45
2022-07-15,"Magasin_2",1776.8,2538.42,6073.898,19.29
2022-07-15,"Magasin_3",1894.16,2535.28,4031.144,98.94
2022-07-15,"Magasin_4",2034.35,2634.79,3626.673,71.28
2022-07-15,"Magasin_5",1740.36,1624.78,4814.704,61.23
2022-07-15,"Magasin_6",1843.09,1082.89,6836.513,10.55
2022-07-16,"Magasin_1",1690.65,2526.75,5160.872,51.73
2022-07-16,"Magasin_2",1923.55,1788.93,4600.058,31.6
2022-07-16,"Magasin_3",1983.53,2756.32,2880.505,67.25
2022-07-16,"Magasin_4",1924.19,1840.77,5554.951,93.09
2022-07-16,"Magasin_5",1784.57,1445.99,6595.21,94.29
2022-07-16,"Magasin_6",1980.6,2469.76,5289.649,50.44
2022-07-17,"Magasin_1",1806.62,1383.73,4592.773,49.57
2022-07-17,"Magasin_2",1889.98,2885.28,3529.405,15.15
2022-07-17,"Magasin_3",1673.17,1503.94,5165.109,9.38
2022-07-17,"Magasin_4",1793.01,2076.57,4367.631,82.25
2022-07-17,"Magasin_5",1786.18,2975.73,4491.051,54.32
2022-07-17,"Magasin_6",1657.97,1607.15,6292.145,97.32
2022-07-18,"Magasin_1",1679.83,1952.61,4240.258,35.33
2022-07-18,"Magasin_2",2034.35,2038.3,4878.982,65.17
2022-07-18,"Magasin_3",1926.39,1186.31,5345.502,62.62
2022-07-18,"Magasin_4",1988.7,1622.74,3201.245,37.32
2022-07-18,"Magasin_5",1958.4,1857.57,6491.004,39.45
2022-07-18,"Magasin_6",1857.46,1490.07,5864.678,74.64
2022-07-19,"Magasin_1",1680.98,2812.18,5865.532,3.52
2022-07-19,"Magasin_2",1639,2469.07,5071.66,95.57
2022-07-19,"Magasin_3",1763.81,2418.81,3992.274,54
2022-07-19,"Magasin_4",1818.9,1308.82,5945.932,52.93
2022-07-19,"Magasin_5",1841.01,1486.57,5360.655,2.37
2022-07-19,"Magasin_6",1835.55,2769.37,4938.755,84.88
2022-07-20,"Magasin_1",1871.52,2972.93,4137.504,92.1
2022-07-20,"Magasin_2",1707.84,1252.96,5374.673,2.72
2022-07-20,"Magasin_3",2034.35,2844.98,4683.771,17.32
2022-07-20,"Magasin_4",1980.6,1821.24,5263.741,24.76
2022-07-20,"Magasin_5",1954.41,1113.68,3763.747,78.34
2022-07-20,"Magasin_6",1705.98,1519.5,4671.99,88
2022-07-21,"Magasin_1",1822.28,1149.43,2711.6,4.44
2022-07-21,"Magasin_2",2034.35,1544.09,3367.295,52.39
2022-07-21,"Magasin_3",1892.27,1064.04,3514.847,96.86
2022-07-21,"Magasin_4",1912.2,2673.74,5156.302,64.28
2022-07-21,"Magasin_5",1822.19,2963.24,6247.231,5.57
2022-07-21,"Magasin_6",1661.07,1876.55,6586.371,18.95
2022-07-22,"Magasin_1",2034.35,1043.56,3706.163,8.12
2022-07-22,"Magasin_2",1651.65,2035.68,3654.433,74.75
2022-07-22,"Magasin_3",1900.05,1107.43,5763.508,48.02
2022-07-22,"Magasin_4",2034.35,1485.74,3319.581,91.82
2022-07-22,"Magasin_5",1996.73,2617.38,3543.548,75.18
2022-07-22,"Magasin_6",1935.07,2006.14,5620.592,11.38
2022-07-23,"Magasin_1",1990.95,2449.71,5199.237,17.02
2022-07-23,"Magasin_2",1658.23,1246.95,4174.548,5.53
2022-07-23,"Magasin_3",1792.18,2752.79,3138.039,1.26
2022-07-23,"Magasin_4",1937.76,1707.72,3620.219,59.78
2022-07-23,"Magasin_5",1790.52,1446.3,5108.961,89.95
2022-07-23,"Magasin_6",1731.2,1231.34,5329.161,41.19
2022-07-24,"Magasin_1",1763.89,1367.95,4578.321,29.22
2022-07-24,"Magasin_2",1700.46,2429.76,5408.914,77.02
2022-07-24,"Magasin_3",1807.47,2668.02,5122.42,1.51
2022-07-24,"Magasin_4",1764.55,1819.29,3417.703,87.12
2022-07-24,"Magasin_5",1862.28,2085.15,4655.777,73.33
2022-07-24,"Magasin_6",1943.79,1461.15,6388.753,69.06
2022-07-25,"Magasin_1",1867.38,2057.7,4270.292,73.98
2022-07-25,"Magasin_2",1913.59,2583.5,6218.842,69.18
2022-07-25,"Magasin_3",1978.72,1379.26,4344.018,38.79
2022-07-25,"Magasin_4",1940.73,2888.68,4403.1,48.78
2022-07-25,"Magasin_5",1678.12,2900.65,5242.01,56.76
2022-07-25,"Magasin_6",1835.88,2170.23,4827.636,44.91
2022-07-26,"Magasin_1",1688.04,2272.56,5565.138,30.24
2022-07-26,"Magasin_2",1860.08,1448.16,3804.639,51.79
2022-07-26,"Magasin_3",1780.97,1209.01,4106.399,8.42
2022-07-26,"Magasin_4",1658.11,1841.84,3735.899,76.62
2022-07-26,"Magasin_5",2034.35,1419.83,6250.615,26.13
2022-07-26,"Magasin_6",1795.78,1681.37,3760.178,38.94
2022-07-27,"Magasin_1",1618.9,2763.03,4391.023,9.11
2022-07-27,"Magasin_2",1756.67,1452.38,3266.212,31.33
2022-07-27,"Magasin_3",1889.9,2771.9,5088.665,45.87
2022-07-27,"Magasin_4",1672.32,1268.49,5244.282,82.11
2022-07-27,"Magasin_5",1857.31,2680.32,3461.261,24.28
2022-07-27,"Magasin_6",1941.15,2699.21,5079.028,0.31
2022-07-28,"Magasin_1",1928.26,1713.62,5436.196,77.66
2022-07-28,"Magasin_2",2034.35,1726.57,4169.566,71.65
2022-07-28,"Magasin_3",1985.14,2025.7,2720.97,23.76
2022-07-28,"Magasin_4",1610.13,2562.64,4803.242,91.31
2022-07-28,"Magasin_5",1980.6,1008.93,4367.195,74.58
2022-07-28,"Magasin_6",1688.19,1580.39,4606.009,44.48
2022-07-29,"Magasin_1",1775.75,2617.53,4968.435,53.58
2022-07-29,"Magasin_2",1948.67,1829.22,3674.259,31.74
2022-07-29,"Magasin_3",1695.24,1954.51,5014.797,69.37
2022-07-29,"Magasin_4",1937.21,2123.3,4177.491,47.97
2022-07-29,"Magasin_5",1791.77,2556.12,4316.173,44.49
2022-07-29,"Magasin_6",2034.35,1340.61,4476.783,38.84
2022-07-30,"Magasin_1",1895.42,1491.03,4191.533,81.47
2022-07-30,"Magasin_2",1945.31,1454.49,4621.42,84.86
2022-07-30,"Magasin_3",1736.97,2332.21,4325.112,28.2
2022-07-30,"Magasin_4",1899.52,1132.18,4824.047,23.18
2022-07-30,"Magasin_5",1743.98,2142.45,5320.169,3
2022-07-30,"Magasin_6",1932.6,1374.54,4396.945,79.11
2022-07-31,"Magasin_1",1898.29,1430.55,4675.94,73.68
2022-07-31,"Magasin_2",1819.05,2563.22,3750.599,30.83
2022-07-31,"Magasin_3",1867.5,1925.31,4861.536,60.25
2022-07-31,"Magasin_4",2034.35,2952.11,4611.736,96.65
2022-07-31,"Magasin_5",2034.35,1884.46,5520.478,11.21
2022-07-31,"Magasin_6",2034.35,2329.22,4894.813,5.91
2022-08-01,"Magasin_1",1782.09,2126.95,4908.345,33.46
2022-08-01,"Magasin_2",1621.32,1216.46,2959.96,2.19
2022-08-01,"Magasin_3",1706.86,1499.4,3978.437,51.63
2022-08-01,"Magasin_4",1745.61,2738.44,2762.344,71.64
2022-08-01,"Magasin_5",1881.07,1232.33,5588.29,77.52
2022-08-01,"Magasin_6",1820.07,1334.84,6573.658,70.8
2022-08-02,"Magasin_1",1726.11,1655.36,6450.97,89.04
2022-08-02,"Magasin_2",1904.43,2383.11,4066.309,15.8
2022-08-02,"Magasin_3",1932.32,2822.39,3254.04,83.07
2022-08-02,"Magasin_4",1839.06,2597.7,3297.254,51.94
2022-08-02,"Magasin_5",1845.85,1382.74,5256.635,97.97
2022-08-02,"Magasin_6",1848.02,1294.63,4222.217,5.9
2022-08-03,"Magasin_1",2034.35,1813.24,5171.679,95.62
2022-08-03,"Magasin_2",1885,2876.67,5205.682,73.95
2022-08-03,"Magasin_3",1678.96,1252.14,3991.594,71.39
2022-08-03,"Magasin_4",1749.89,1848.83,4730.37,25.99
2022-08-03,"Magasin_5",1774.46,2829.84,3251.329,6.53
2022-08-03,"Magasin_6",1703.7,1093.25,6576.437,2.18
2022-08-04,"Magasin_1",1869.01,1289.1,4397.033,92.83
2022-08-04,"Magasin_2",1992.02,2292.18,3810.465,10.02
2022-08-04,"Magasin_3",1703.1,1761.6,5260.452,53.59
2022-08-04,"Magasin_4",1883.16,1974.15,5761.974,92.19
2022-08-04,"Magasin_5",1816.59,1502.32,5043.327,49
2022-08-04,"Magasin_6",1938.01,1016.57,4577.113,49.9
2022-08-05,"Magasin_1",1942.13,1783.1,5092.067,51.98
2022-08-05,"Magasin_2",1987.63,1911.54,2621.402,8.04
2022-08-05,"Magasin_3",1703.92,2384.08,5057.731,1.97
2022-08-05,"Magasin_4",1745.22,1078.65,4891.837,94.75
2022-08-05,"Magasin_5",1667.55,1663.32,4067.717,91.23
2022-08-05,"Magasin_6",1620.1,1423.03,6167.736,41.5
2022-08-06,"Magasin_1",1682.4,1209.07,6178.908,58.43
2022-08-06,"Magasin_2",1898.09,1181.87,3330.67,72.37
2022-08-06,"Magasin_3",2034.35,2532.89,4471.199,46.03
2022-08-06,"Magasin_4",1992.08,1725.95,4827.331,54.3
2022-08-06,"Magasin_5",1850.65,2525.12,5666.107,49.78
2022-08-06,"Magasin_6",1775.72,2515.27,2811.986,74.45
2022-08-07,"Magasin_1",1632.18,2582.15,3940.094,54.24
2022-08-07,"Magasin_2",1716.85,1621.55,4959.989,22.69
2022-08-07,"Magasin_3",2034.35,1336,5200.513,63.58
2022-08-07,"Magasin_4",1837.63,1916.82,5884.412,33.56
2022-08-07,"Magasin_5",1825.38,2850.58,4524.983,29.95
2022-08-07,"Magasin_6",1671.71,2599.28,4050.436,33.89
2022-08-08,"Magasin_1",1933.46,2273.17,3957.519,21.31
2022-08-08,"Magasin_2",1992.3,1473.17,5388.763,41.79
2022-08-08,"Magasin_3",1872.53,1879.77,3868.705,36.07
2022-08-08,"Magasin_4",1799.71,1355.81,4304.798,80.31
2022-08-08,"Magasin_5",1820.98,1046.77,2682.129,7.15
2022-08-08,"Magasin_6",1735.97,2536.71,6579.711,24.02
2022-08-09,"Magasin_1",1762.93,1044.43,3223.474,94.45
2022-08-09,"Magasin_2",1998.62,2140.05,5883.758,43.14
2022-08-09,"Magasin_3",1752.36,2804.23,2690.838,27.5
2022-08-09,"Magasin_4",1920.66,1152.43,4839.994,38.53
2022-08-09,"Magasin_5",1901.34,1989.21,6196.883,5.33
2022-08-09,"Magasin_6",2034.35,2676.17,5115.385,65.65
2022-08-10,"Magasin_1",1905.88,2023.02,5179.797,94.72
2022-08-10,"Magasin_2",1943.54,2182.13,5564.417,28.76
2022-08-10,"Magasin_3",1895.87,2674.05,4520.425,7.95
2022-08-10,"Magasin_4",2034.35,1842.5,4026.366,14.85
2022-08-10,"Magasin_5",1981.16,1152.24,4369.112,58
2022-08-10,"Magasin_6",1977.38,1539.23,3628.548,75.77
2022-08-11,"Magasin_1",1944.86,2507.92,5889.84,22.7
2022-08-11,"Magasin_2",2034.35,1922.69,3402.96,57.72
2022-08-11,"Magasin_3",2034.35,2367.8,3078.755,83.08
2022-08-11,"Magasin_4",2034.35,2869.06,4977.567,38.14
2022-08-11,"Magasin_5",2034.35,1028.69,5987.466,14
2022-08-11,"Magasin_6",1793.1,1619.66,4429.439,0.83
2022-08-12,"Magasin_1",2034.35,2627.88,4003.877,80.08
2022-08-12,"Magasin_2",1687.78,1972.71,4610.736,53.33
2022-08-12,"Magasin_3",1998.62,1356.85,2956.645,91.3
2022-08-12,"Magasin_4",1818.71,1108.75,5480.303,16.39
2022-08-12,"Magasin_5",1866.34,1357.3,6332.678,75.61
2022-08-12,"Magasin_6",1788.09,2197.26,4337.445,58.39
2022-08-13,"Magasin_1",1827.74,1028.54,3603.142,93.98
2022-08-13,"Magasin_2",1659.56,1547.45,3463.473,36.31
2022-08-13,"Magasin_3",1946.77,1832.05,4824.865,81.65
2022-08-13,"Magasin_4",1842.61,2882.47,4259.594,59.39
2022-08-13,"Magasin_5",1894.62,2736.18,5600.731,73.33
2022-08-13,"Magasin_6",1851.59,1536.99,5576.071,14.36
2022-08-14,"Magasin_1",1914.41,2446.57,5631.333,60.7
2022-08-14,"Magasin_2",2034.35,1894.16,5092.605,99.31
2022-08-14,"Magasin_3",1956.24,1138.42,4393.134,50.71
2022-08-14,"Magasin_4",1983.06,2817.48,4120.815,2.2
2022-08-14,"Magasin_5",1834.68,1811.18,3573.896,21.87
2022-08-14,"Magasin_6",1710,1354.12,4233.167,91.05
2022-08-15,"Magasin_1",2034.35,2479.28,5757.386,37.4
2022-08-15,"Magasin_2",1837.86,1499.11,5571.794,52.77
2022-08-15,"Magasin_3",1821.21,2682.78,5005.851,53.29
2022-08-15,"Magasin_4",1662.33,1455.24,4219.19,74.01
2022-08-15,"Magasin_5",1998.62,2949.76,5361.56,33.62
2022-08-15,"Magasin_6",1650.58,2408.64,6131.42,56.12
2022-08-16,"Magasin_1",1720.74,1817.61,4098.545,99.16
2022-08-16,"Magasin_2",1885.45,2708.06,3058.214,63.7
2022-08-16,"Magasin_3",1741.51,1338.04,3637.085,16.14
2022-08-16,"Magasin_4",1663.02,1631.68,2711.735,28.56
2022-08-16,"Magasin_5",1820.97,2317.19,5511.497,35.94
2022-08-16,"Magasin_6",1801.29,1747.35,3816.84,9.46
2022-08-17,"Magasin_1",2034.35,1256.23,3918.426,12.36
2022-08-17,"Magasin_2",1990.28,1089.41,4999.462,40.09
2022-08-17,"Magasin_3",1890.84,1424.41,3150.534,87.25
2022-08-17,"Magasin_4",1933.65,2342.86,2432.66,78.04
2022-08-17,"Magasin_5",1886.03,2489.24,3352.221,20.44
2022-08-17,"Magasin_6",2034.35,2168.21,5670.302,61.12
2022-08-18,"Magasin_1",1899.17,1211.76,4410.94,66.67
2022-08-18,"Magasin_2",1676.98,2297.75,2676.083,87.39
2022-08-18,"Magasin_3",1742.11,2660.12,5097.026,65.11
2022-08-18,"Magasin_4",1850.09,2997.76,4876.526,2.86
2022-08-18,"Magasin_5",1872.71,1309.56,4629.153,52.03
2022-08-18,"Magasin_6",1933.59,1071.66,5894.823,7.28
2022-08-19,"Magasin_1",1889.18,1635.74,5148.286,40.88
2022-08-19,"Magasin_2",1731.67,2641.25,4999.546,3.41
2022-08-19,"Magasin_3",1839.54,1163.93,3358.827,98.71
2022-08-19,"Magasin_4",1791.47,2645.36,5214.479,2.4
2022-08-19,"Magasin_5",1879.19,1952.67,3393.547,20.97
2022-08-19,"Magasin_6",1654.99,2793.39,6243.897,19.48
2022-08-20,"Magasin_1",1800.47,2899.41,4007.877,9.35
2022-08-20,"Magasin_2",1985.53,2399.41,5470.287,31.91
2022-08-20,"Magasin_3",1927.89,1092.01,4308.041,61.77
2022-08-20,"Magasin_4",1785.9,2983.37,4178.968,10.76
2022-08-20,"Magasin_5",1920.96,1101.38,3408.908,68.75
2022-08-20,"Magasin_6",1717.28,2685.12,4931.122,47.67
2022-08-21,"Magasin_1",1748.9,1183.74,3670.934,19.12
2022-08-21,"Magasin_2",1774.42,1238.99,3999.078,68.09
2022-08-21,"Magasin_3",1983.9,1107.22,3135.096,65.22
2022-08-21,"Magasin_4",1924.14,1569.63,4365.168,51.74
2022-08-21,"Magasin_5",2034.35,1608.44,5427.992,70.93
2022-08-21,"Magasin_6",1699.4,2011.76,5946.013,95.44
2022-08-22,"Magasin_1",1977.91,1937.94,2967.556,19.42
2022-08-22,"Magasin_2",2034.35,2954.82,4363.495,57.32
2022-08-22,"Magasin_3",1876.26,2189.62,3071.029,16.78
2022-08-22,"Magasin_4",1943.12,1032.25,2591.482,73.26
2022-08-22,"Magasin_5",2034.35,2356.94,5342.68,69
2022-08-22,"Magasin_6",1818.52,1595.34,6447.545,76.89
2022-08-23,"Magasin_1",1931.12,2274.81,4144.459,81.08
2022-08-23,"Magasin_2",2034.35,2714.08,5557.86,68.95
2022-08-23,"Magasin_3",2034.35,1795.96,3549.709,46.87
2022-08-23,"Magasin_4",1651.6,1769.83,4854.217,52.98
2022-08-23,"Magasin_5",1824.61,1649.81,3725.252,59.84
2022-08-23,"Magasin_6",1643.08,1089.74,5032.78,86.44
2022-08-24,"Magasin_1",1694.16,1193.3,5565.289,26.33
2022-08-24,"Magasin_2",1887.81,1217.3,5201.585,62.03
2022-08-24,"Magasin_3",1980.66,2026.27,3641.493,73.53
2022-08-24,"Magasin_4",1766.99,2650.93,3220.979,11.02
2022-08-24,"Magasin_5",2034.35,1558.24,4562.147,9.78
2022-08-24,"Magasin_6",1903.73,2695.37,3902.721,44.51
2022-08-25,"Magasin_1",1694.19,2127.02,5094.886,37.18
2022-08-25,"Magasin_2",1855.28,1767.18,4628.977,62.08
2022-08-25,"Magasin_3",1823.27,1246.03,4572.941,68.34
2022-08-25,"Magasin_4",1777.4,2658.79,4142.368,95.03
2022-08-25,"Magasin_5",1668.71,2493.75,5192.521,87.27
2022-08-25,"Magasin_6",1626.42,2421.55,5585.74,75.48
2022-08-26,"Magasin_1",1890.86,2604.92,4373.933,34.16
2022-08-26,"Magasin_2",1994.71,2918.59,2657.58,5.75
2022-08-26,"Magasin_3",1867.92,1227.14,2804.685,31.02
2022-08-26,"Magasin_4",1805.63,1764.34,3602.625,13.03
2022-08-26,"Magasin_5",1688.04,2879.1,4416.433,9.95
2022-08-26,"Magasin_6",1667.39,2152.24,4130.123,2.25
2022-08-27,"Magasin_1",1885.19,2606.84,5938.247,99.95
2022-08-27,"Magasin_2",1893.42,2556.46,4293.336,8.91
2022-08-27,"Magasin_3",1891.37,1023.1,2321.538,56.3
2022-08-27,"Magasin_4",1697.31,2568,2649.15,85.94
2022-08-27,"Magasin_5",1942.99,1307.29,4680.827,28.73
2022-08-27,"Magasin_6",1901.08,2938.33,5433.21,75.39
2022-08-28,"Magasin_1",1932.96,1807.7,5446.125,83.01
2022-08-28,"Magasin_2",1663.94,1625.78,3033.216,82.29
2022-08-28,"Magasin_3",1783.98,1484.32,3390.284,25.95
2022-08-28,"Magasin_4",2034.35,2739.84,3390.388,82.36
2022-08-28,"Magasin_5",1666.64,2645.71,4700.813,37.18
2022-08-28,"Magasin_6",1795.18,1419.29,3125.419,61.68
2022-08-29,"Magasin_1",1705.96,2377.15,5704.935,1
2022-08-29,"Magasin_2",1783.9,2284.36,4878.628,9.12
2022-08-29,"Magasin_3",1811.43,2565.63,2900.6,58.47
2022-08-29,"Magasin_4",1806.86,2082.6,2534.981,12.33
2022-08-29,"Magasin_5",1786.75,1518.34,4929.437,11.34
2022-08-29,"Magasin_6",1848.45,2395.15,5144.745,89.45
2022-08-30,"Magasin_1",1944.18,1169.12,4608.704,19.21
2022-08-30,"Magasin_2",1977.91,2402.33,3721.141,72.35
2022-08-30,"Magasin_3",1752.76,1122.62,3518.053,14.57
2022-08-30,"Magasin_4",2034.35,2884.83,3676.944,84.66
2022-08-30,"Magasin_5",1987.63,1127.9,4396.101,21.27
2022-08-30,"Magasin_6",1871.93,2593.98,5119.971,75.93
2022-08-31,"Magasin_1",1716.43,2217.72,3376.969,7.97
2022-08-31,"Magasin_2",1887.03,2212.36,3207.823,15.7
2022-08-31,"Magasin_3",1908.65,2852.65,3583.317,12.57
2022-08-31,"Magasin_4",1840.97,2607.11,3642.081,60.56
2022-08-31,"Magasin_5",1696.98,1362.81,4504.404,67.87
