"Date","Produit","Magasin","Promotion","Prix_Unitaire","Quantité_Vendue"
2022-04-24,"Café","Magasin_2","Non",3.49,49
2022-04-24,"Café","Magasin_3","Oui",2.99,152
2022-04-24,"Café","Magasin_4","Non",3.49,104
2022-04-24,"Café","Magasin_5","Non",2.49,107
2022-04-24,"Café","Magasin_6","Non",3.34,106
2022-04-25,"Pain","Magasin_1","Non",0.99,87
2022-04-25,"Pain","Magasin_2","Non",0.99,123
2022-04-25,"Pain","Magasin_3","Non",0.99,140
2022-04-25,"Pain","Magasin_4","Non",0.99,276
2022-04-25,"Pain","Magasin_5","Non",0.99,81
2022-04-25,"Pain","Magasin_6","Non",0.99,50
2022-04-25,"Lait","Magasin_1","Oui",0.49,95
2022-04-25,"Lait","Magasin_2","Non",0.89,107
2022-04-25,"Lait","Magasin_3","Non",0.99,73
2022-04-25,"Lait","Magasin_4","Oui",0.64,179
2022-04-25,"Lait","Magasin_5","Non",0.99,41
2022-04-25,"Lait","Magasin_6","Non",0.86,134
2022-04-25,"Beurre","Magasin_1","Non",2.43,39
2022-04-25,"Beurre","Magasin_2","Non",1.49,119
2022-04-25,"Beurre","Magasin_3","Non",1.49,80
2022-04-25,"Beurre","Magasin_4","Non",1.49,127
2022-04-25,"Beurre","Magasin_5","Non",2.49,50
2022-04-25,"Beurre","Magasin_6","Non",1.49,72
2022-04-25,"Yaourt","Magasin_1","Non",1.21,86
2022-04-25,"Yaourt","Magasin_2","Non",1.18,86
2022-04-25,"Yaourt","Magasin_3","Non",1.25,30
2022-04-25,"Yaourt","Magasin_4","Non",1.16,78
2022-04-25,"Yaourt","Magasin_5","Non",1.2,96
2022-04-25,"Yaourt","Magasin_6","Oui",0.75,64
2022-04-25,"Riz","Magasin_1","Non",1.49,57
2022-04-25,"Riz","Magasin_2","Non",0.49,72
2022-04-25,"Riz","Magasin_3","Non",1.49,123
2022-04-25,"Riz","Magasin_4","Non",0.49,43
2022-04-25,"Riz","Magasin_5","Non",1.49,127
2022-04-25,"Riz","Magasin_6","Non",1.49,73
2022-04-25,"Pâtes","Magasin_1","Non",1.26,162
2022-04-25,"Pâtes","Magasin_2","Non",1.34,122
2022-04-25,"Pâtes","Magasin_3","Non",1.28,49
2022-04-25,"Pâtes","Magasin_4","Non",1.24,NA
2022-04-25,"Pâtes","Magasin_5","Oui",0.99,42
2022-04-25,"Pâtes","Magasin_6","Non",0.49,117
2022-04-25,"Poulet","Magasin_1","Non",7.99,103
2022-04-25,"Poulet","Magasin_2","Non",7.49,NA
2022-04-25,"Poulet","Magasin_3","Non",7.99,68
2022-04-25,"Poulet","Magasin_4","Non",7.49,49
2022-04-25,"Poulet","Magasin_5","Non",7.99,315
2022-04-25,"Poulet","Magasin_6","Non",7.99,155
2022-04-25,"Bœuf","Magasin_1","Non",11.99,121
2022-04-25,"Bœuf","Magasin_2","Non",11.49,80
2022-04-25,"Bœuf","Magasin_3","Non",12.33,40
2022-04-25,"Bœuf","Magasin_4","Non",11.49,78
2022-04-25,"Bœuf","Magasin_5","Non",11.49,NA
2022-04-25,"Bœuf","Magasin_6","Non",11.49,113
2022-04-25,"Jus d'orange","Magasin_1","Oui",1.7,59
2022-04-25,"Jus d'orange","Magasin_2","Non",2.49,30
2022-04-25,"Jus d'orange","Magasin_3","Non",2.73,87
2022-04-25,"Jus d'orange","Magasin_4","Non",2.99,62
2022-04-25,"Jus d'orange","Magasin_5","Non",2.86,98
2022-04-25,"Jus d'orange","Magasin_6","Non",2.72,121
2022-04-25,"Café","Magasin_1","Non",3.49,43
2022-04-25,"Café","Magasin_2","Non",2.49,53
2022-04-25,"Café","Magasin_3","Non",3.61,86
2022-04-25,"Café","Magasin_4","Non",3.38,82
2022-04-25,"Café","Magasin_5","Oui",2.49,NA
2022-04-25,"Café","Magasin_6","Non",2.49,87
2022-04-26,"Pain","Magasin_1","Non",0.99,94
2022-04-26,"Pain","Magasin_2","Non",0.99,134
2022-04-26,"Pain","Magasin_3","Non",0.99,124
2022-04-26,"Pain","Magasin_4","Non",0.99,139
2022-04-26,"Pain","Magasin_5","Non",0.99,65
2022-04-26,"Pain","Magasin_6","Non",0.99,NA
2022-04-26,"Lait","Magasin_1","Non",0.99,76
2022-04-26,"Lait","Magasin_2","Non",0.99,95
2022-04-26,"Lait","Magasin_3","Non",0.99,74
2022-04-26,"Lait","Magasin_4","Non",0.99,NA
2022-04-26,"Lait","Magasin_5","Non",0.99,35
2022-04-26,"Lait","Magasin_6","Non",0.99,117
2022-04-26,"Beurre","Magasin_1","Non",2.49,43
2022-04-26,"Beurre","Magasin_2","Non",1.49,123
2022-04-26,"Beurre","Magasin_3","Non",1.49,74
2022-04-26,"Beurre","Magasin_4","Non",2.49,103
2022-04-26,"Beurre","Magasin_5","Non",1.49,39
2022-04-26,"Beurre","Magasin_6","Non",2.49,71
2022-04-26,"Yaourt","Magasin_1","Non",1.18,79
2022-04-26,"Yaourt","Magasin_2","Non",1.15,108
2022-04-26,"Yaourt","Magasin_3","Non",0.99,NA
2022-04-26,"Yaourt","Magasin_4","Non",0.99,88
2022-04-26,"Yaourt","Magasin_5","Non",0.99,99
2022-04-26,"Yaourt","Magasin_6","Non",0.49,32
2022-04-26,"Riz","Magasin_1","Non",1.49,52
2022-04-26,"Riz","Magasin_2","Oui",0.99,109
2022-04-26,"Riz","Magasin_3","Non",0.49,130
2022-04-26,"Riz","Magasin_4","Non",1.49,48
2022-04-26,"Riz","Magasin_5","Non",1.49,111
2022-04-26,"Riz","Magasin_6","Non",0.49,68
2022-04-26,"Pâtes","Magasin_1","Non",1.3,131
2022-04-26,"Pâtes","Magasin_2","Non",1.34,131
2022-04-26,"Pâtes","Magasin_3","Non",1.34,NA
2022-04-26,"Pâtes","Magasin_4","Non",1.31,98
2022-04-26,"Pâtes","Magasin_5","Non",0.49,24
2022-04-26,"Pâtes","Magasin_6","Non",0.49,131
2022-04-26,"Poulet","Magasin_1","Oui",5.99,156
2022-04-26,"Poulet","Magasin_2","Non",7.99,56
2022-04-26,"Poulet","Magasin_3","Non",7.99,45
2022-04-26,"Poulet","Magasin_4","Non",7.49,44
2022-04-26,"Poulet","Magasin_5","Non",7.99,113
2022-04-26,"Poulet","Magasin_6","Non",7.49,129
2022-04-26,"Bœuf","Magasin_1","Non",12.11,139
2022-04-26,"Bœuf","Magasin_2","Non",11.99,73
2022-04-26,"Bœuf","Magasin_3","Non",11.99,26
2022-04-26,"Bœuf","Magasin_4","Non",11.73,70
2022-04-26,"Bœuf","Magasin_5","Non",11.99,NA
2022-04-26,"Bœuf","Magasin_6","Non",11.49,113
2022-04-26,"Jus d'orange","Magasin_1","Non",2.71,43
2022-04-26,"Jus d'orange","Magasin_2","Non",2.99,28
2022-04-26,"Jus d'orange","Magasin_3","Non",2.69,77
2022-04-26,"Jus d'orange","Magasin_4","Non",2.79,43
2022-04-26,"Jus d'orange","Magasin_5","Non",2.72,91
2022-04-26,"Jus d'orange","Magasin_6","Non",2.79,104
2022-04-26,"Café","Magasin_1","Non",2.49,44
2022-04-26,"Café","Magasin_2","Non",2.49,NA
2022-04-26,"Café","Magasin_3","Non",3.49,62
2022-04-26,"Café","Magasin_4","Non",2.49,246
2022-04-26,"Café","Magasin_5","Non",3.49,89
2022-04-26,"Café","Magasin_6","Non",2.49,93
2022-04-27,"Pain","Magasin_1","Non",0.99,107
2022-04-27,"Pain","Magasin_2","Non",0.99,133
2022-04-27,"Pain","Magasin_3","Non",0.99,125
2022-04-27,"Pain","Magasin_4","Non",0.99,174
2022-04-27,"Pain","Magasin_5","Non",0.99,72
2022-04-27,"Pain","Magasin_6","Non",0.99,54
2022-04-27,"Lait","Magasin_1","Oui",0.62,106
2022-04-27,"Lait","Magasin_2","Non",0.99,103
2022-04-27,"Lait","Magasin_3","Non",0.99,64
2022-04-27,"Lait","Magasin_4","Non",0.89,121
2022-04-27,"Lait","Magasin_5","Non",0.99,56
2022-04-27,"Lait","Magasin_6","Non",0.99,133
2022-04-27,"Beurre","Magasin_1","Non",2.49,28
2022-04-27,"Beurre","Magasin_2","Non",2.49,135
2022-04-27,"Beurre","Magasin_3","Oui",1.99,127
2022-04-27,"Beurre","Magasin_4","Oui",1.99,182
2022-04-27,"Beurre","Magasin_5","Non",2.49,61
2022-04-27,"Beurre","Magasin_6","Non",2.49,75
2022-04-27,"Yaourt","Magasin_1","Non",1.19,79
2022-04-27,"Yaourt","Magasin_2","Non",0.99,85
2022-04-27,"Yaourt","Magasin_3","Non",0.99,25
2022-04-27,"Yaourt","Magasin_4","Non",1.24,91
2022-04-27,"Yaourt","Magasin_5","Non",1.18,102
2022-04-27,"Yaourt","Magasin_6","Non",1.18,NA
2022-04-27,"Riz","Magasin_1","Non",0.49,58
2022-04-27,"Riz","Magasin_2","Oui",1.23,91
2022-04-27,"Riz","Magasin_3","Non",0.49,130
2022-04-27,"Riz","Magasin_4","Oui",0.99,82
2022-04-27,"Riz","Magasin_5","Non",0.49,132
2022-04-27,"Riz","Magasin_6","Non",0.49,70
2022-04-27,"Pâtes","Magasin_1","Non",1.25,117
2022-04-27,"Pâtes","Magasin_2","Non",0.99,125
2022-04-27,"Pâtes","Magasin_3","Non",0.49,48
2022-04-27,"Pâtes","Magasin_4","Non",1.29,124
2022-04-27,"Pâtes","Magasin_5","Oui",0.82,52
2022-04-27,"Pâtes","Magasin_6","Non",1.31,126
2022-04-27,"Poulet","Magasin_1","Non",7.99,95
2022-04-27,"Poulet","Magasin_2","Non",7.99,48
2022-04-27,"Poulet","Magasin_3","Non",7.99,52
2022-04-27,"Poulet","Magasin_4","Non",7.99,42
2022-04-27,"Poulet","Magasin_5","Non",8.23,130
2022-04-27,"Poulet","Magasin_6","Non",7.99,128
2022-04-27,"Bœuf","Magasin_1","Non",11.73,117
2022-04-27,"Bœuf","Magasin_2","Non",11.49,101
2022-04-27,"Bœuf","Magasin_3","Non",11.99,NA
2022-04-27,"Bœuf","Magasin_4","Non",11.99,66
2022-04-27,"Bœuf","Magasin_5","Non",11.99,92
2022-04-27,"Bœuf","Magasin_6","Non",11.99,116
2022-04-27,"Jus d'orange","Magasin_1","Non",2.99,28
2022-04-27,"Jus d'orange","Magasin_2","Non",2.99,30
2022-04-27,"Jus d'orange","Magasin_3","Non",2.99,98
2022-04-27,"Jus d'orange","Magasin_4","Non",2.49,41
2022-04-27,"Jus d'orange","Magasin_5","Non",2.82,96
2022-04-27,"Jus d'orange","Magasin_6","Non",2.99,132
2022-04-27,"Café","Magasin_1","Non",3.49,50
2022-04-27,"Café","Magasin_2","Non",2.49,57
2022-04-27,"Café","Magasin_3","Oui",2.49,110
2022-04-27,"Café","Magasin_4","Non",3.49,80
2022-04-27,"Café","Magasin_5","Oui",2.49,144
2022-04-27,"Café","Magasin_6","Non",2.49,105
2022-04-28,"Pain","Magasin_1","Non",0.99,95
2022-04-28,"Pain","Magasin_2","Oui",0.49,216
2022-04-28,"Pain","Magasin_3","Non",0.99,124
2022-04-28,"Pain","Magasin_4","Non",0.99,138
2022-04-28,"Pain","Magasin_5","Non",0.99,72
2022-04-28,"Pain","Magasin_6","Non",0.99,46
2022-04-28,"Lait","Magasin_1","Non",0.49,53
2022-04-28,"Lait","Magasin_2","Non",0.99,104
2022-04-28,"Lait","Magasin_3","Non",0.99,70
2022-04-28,"Lait","Magasin_4","Non",0.99,133
2022-04-28,"Lait","Magasin_5","Non",0.99,55
2022-04-28,"Lait","Magasin_6","Oui",0.63,202
2022-04-28,"Beurre","Magasin_1","Non",2.49,NA
2022-04-28,"Beurre","Magasin_2","Non",1.49,133
2022-04-28,"Beurre","Magasin_3","Oui",1.99,140
2022-04-28,"Beurre","Magasin_4","Non",2.62,127
2022-04-28,"Beurre","Magasin_5","Non",1.49,55
2022-04-28,"Beurre","Magasin_6","Non",1.49,83
2022-04-28,"Yaourt","Magasin_1","Non",0.99,91
2022-04-28,"Yaourt","Magasin_2","Non",1.15,84
2022-04-28,"Yaourt","Magasin_3","Non",1.25,38
2022-04-28,"Yaourt","Magasin_4","Non",0.99,76
2022-04-28,"Yaourt","Magasin_5","Non",1.24,99
2022-04-28,"Yaourt","Magasin_6","Non",1.19,41
2022-04-28,"Riz","Magasin_1","Non",0.49,49
2022-04-28,"Riz","Magasin_2","Non",0.49,69
2022-04-28,"Riz","Magasin_3","Non",0.49,106
2022-04-28,"Riz","Magasin_4","Non",1.49,39
2022-04-28,"Riz","Magasin_5","Oui",0.99,177
2022-04-28,"Riz","Magasin_6","Non",0.49,80
2022-04-28,"Pâtes","Magasin_1","Non",1.32,152
2022-04-28,"Pâtes","Magasin_2","Oui",0.99,202
2022-04-28,"Pâtes","Magasin_3","Oui",0.49,54
2022-04-28,"Pâtes","Magasin_4","Non",1.25,99
2022-04-28,"Pâtes","Magasin_5","Non",1.3,26
2022-04-28,"Pâtes","Magasin_6","Oui",0.8,223
2022-04-28,"Poulet","Magasin_1","Non",7.99,108
2022-04-28,"Poulet","Magasin_2","Non",7.99,63
2022-04-28,"Poulet","Magasin_3","Non",7.99,52
2022-04-28,"Poulet","Magasin_4","Non",8.29,49
2022-04-28,"Poulet","Magasin_5","Non",7.82,132
2022-04-28,"Poulet","Magasin_6","Non",7.99,130
2022-04-28,"Bœuf","Magasin_1","Non",12.32,NA
2022-04-28,"Bœuf","Magasin_2","Non",11.74,100
2022-04-28,"Bœuf","Magasin_3","Oui",6.99,48
2022-04-28,"Bœuf","Magasin_4","Non",11.99,79
2022-04-28,"Bœuf","Magasin_5","Non",11.49,108
2022-04-28,"Bœuf","Magasin_6","Non",10.49,109
2022-04-28,"Jus d'orange","Magasin_1","Non",2.99,31
2022-04-28,"Jus d'orange","Magasin_2","Non",2.99,37
2022-04-28,"Jus d'orange","Magasin_3","Non",2.77,78
2022-04-28,"Jus d'orange","Magasin_4","Non",2.72,60
2022-04-28,"Jus d'orange","Magasin_5","Non",2.99,104
2022-04-28,"Jus d'orange","Magasin_6","Non",2.99,NA
2022-04-28,"Café","Magasin_1","Non",3.49,43
2022-04-28,"Café","Magasin_2","Non",3.57,63
2022-04-28,"Café","Magasin_3","Non",2.49,65
2022-04-28,"Café","Magasin_4","Non",3.49,90
2022-04-28,"Café","Magasin_5","Non",3.49,83
2022-04-28,"Café","Magasin_6","Oui",1.49,117
2022-04-29,"Pain","Magasin_1","Non",0.99,95
2022-04-29,"Pain","Magasin_2","Non",0.99,131
2022-04-29,"Pain","Magasin_3","Non",0.99,119
2022-04-29,"Pain","Magasin_4","Non",0.99,126
2022-04-29,"Pain","Magasin_5","Non",0.99,66
2022-04-29,"Pain","Magasin_6","Non",0.99,51
2022-04-29,"Lait","Magasin_1","Non",0.99,55
2022-04-29,"Lait","Magasin_2","Oui",0.61,168
2022-04-29,"Lait","Magasin_3","Non",0.99,53
2022-04-29,"Lait","Magasin_4","Non",0.99,125
2022-04-29,"Lait","Magasin_5","Non",0.99,63
2022-04-29,"Lait","Magasin_6","Non",0.91,140
2022-04-29,"Beurre","Magasin_1","Oui",0.49,50
2022-04-29,"Beurre","Magasin_2","Non",1.49,115
2022-04-29,"Beurre","Magasin_3","Non",2.49,82
2022-04-29,"Beurre","Magasin_4","Non",1.49,137
2022-04-29,"Beurre","Magasin_5","Non",1.49,47
2022-04-29,"Beurre","Magasin_6","Non",2.49,83
2022-04-29,"Yaourt","Magasin_1","Non",0.99,89
2022-04-29,"Yaourt","Magasin_2","Non",1.17,95
2022-04-29,"Yaourt","Magasin_3","Non",1.24,32
2022-04-29,"Yaourt","Magasin_4","Non",1.16,86
2022-04-29,"Yaourt","Magasin_5","Non",0.99,73
2022-04-29,"Yaourt","Magasin_6","Non",0.99,42
2022-04-29,"Riz","Magasin_1","Non",1.49,63
2022-04-29,"Riz","Magasin_2","Oui",1.15,78
2022-04-29,"Riz","Magasin_3","Non",1.43,127
2022-04-29,"Riz","Magasin_4","Non",1.49,NA
2022-04-29,"Riz","Magasin_5","Non",1.49,113
2022-04-29,"Riz","Magasin_6","Non",1.49,65
2022-04-29,"Pâtes","Magasin_1","Non",0.49,140
2022-04-29,"Pâtes","Magasin_2","Non",1.29,127
2022-04-29,"Pâtes","Magasin_3","Non",1.3,39
2022-04-29,"Pâtes","Magasin_4","Non",1.32,97
2022-04-29,"Pâtes","Magasin_5","Oui",0.74,48
2022-04-29,"Pâtes","Magasin_6","Non",1.27,123
2022-04-29,"Poulet","Magasin_1","Non",7.99,105
2022-04-29,"Poulet","Magasin_2","Non",7.99,74
2022-04-29,"Poulet","Magasin_3","Oui",6.7,65
2022-04-29,"Poulet","Magasin_4","Non",7.99,47
2022-04-29,"Poulet","Magasin_5","Non",7.75,117
2022-04-29,"Poulet","Magasin_6","Non",7.99,121
2022-04-29,"Bœuf","Magasin_1","Non",11.7,137
2022-04-29,"Bœuf","Magasin_2","Non",12.24,NA
2022-04-29,"Bœuf","Magasin_3","Non",11.99,41
2022-04-29,"Bœuf","Magasin_4","Non",11.49,69
2022-04-29,"Bœuf","Magasin_5","Non",11.99,85
2022-04-29,"Bœuf","Magasin_6","Oui",9.49,198
2022-04-29,"Jus d'orange","Magasin_1","Non",2.99,38
2022-04-29,"Jus d'orange","Magasin_2","Non",2.93,23
2022-04-29,"Jus d'orange","Magasin_3","Non",2.82,67
2022-04-29,"Jus d'orange","Magasin_4","Non",2.86,40
2022-04-29,"Jus d'orange","Magasin_5","Non",2.89,102
2022-04-29,"Jus d'orange","Magasin_6","Non",2.81,126
2022-04-29,"Café","Magasin_1","Non",2.49,51
2022-04-29,"Café","Magasin_2","Non",2.49,45
2022-04-29,"Café","Magasin_3","Non",3.49,68
2022-04-29,"Café","Magasin_4","Non",3.49,91
2022-04-29,"Café","Magasin_5","Non",2.49,76
2022-04-29,"Café","Magasin_6","Non",3.49,82
2022-04-30,"Pain","Magasin_1","Non",0.99,82
2022-04-30,"Pain","Magasin_2","Non",0.99,166
2022-04-30,"Pain","Magasin_3","Non",0.99,146
2022-04-30,"Pain","Magasin_4","Non",0.99,170
2022-04-30,"Pain","Magasin_5","Non",0.99,90
2022-04-30,"Pain","Magasin_6","Non",0.99,47
2022-04-30,"Lait","Magasin_1","Non",0.92,86
2022-04-30,"Lait","Magasin_2","Non",0.88,NA
2022-04-30,"Lait","Magasin_3","Non",0.99,77
2022-04-30,"Lait","Magasin_4","Non",0.99,155
2022-04-30,"Lait","Magasin_5","Oui",0.49,112
2022-04-30,"Lait","Magasin_6","Non",0.86,166
2022-04-30,"Beurre","Magasin_1","Non",2.49,29
2022-04-30,"Beurre","Magasin_2","Oui",0.49,241
2022-04-30,"Beurre","Magasin_3","Non",1.49,89
2022-04-30,"Beurre","Magasin_4","Non",2.45,158
2022-04-30,"Beurre","Magasin_5","Oui",1.99,81
2022-04-30,"Beurre","Magasin_6","Non",2.56,86
2022-04-30,"Yaourt","Magasin_1","Non",1.2,100
2022-04-30,"Yaourt","Magasin_2","Non",1.2,86
2022-04-30,"Yaourt","Magasin_3","Non",1.18,NA
2022-04-30,"Yaourt","Magasin_4","Non",1.21,105
2022-04-30,"Yaourt","Magasin_5","Non",0.99,118
2022-04-30,"Yaourt","Magasin_6","Oui",0.71,85
2022-04-30,"Riz","Magasin_1","Non",1.49,75
2022-04-30,"Riz","Magasin_2","Oui",1.2,103
2022-04-30,"Riz","Magasin_3","Non",0.49,165
2022-04-30,"Riz","Magasin_4","Non",1.49,53
2022-04-30,"Riz","Magasin_5","Non",1.49,136
2022-04-30,"Riz","Magasin_6","Non",1.49,73
2022-04-30,"Pâtes","Magasin_1","Non",1.27,160
2022-04-30,"Pâtes","Magasin_2","Non",0.99,160
2022-04-30,"Pâtes","Magasin_3","Non",0.49,49
2022-04-30,"Pâtes","Magasin_4","Non",0.49,118
2022-04-30,"Pâtes","Magasin_5","Non",0.49,38
2022-04-30,"Pâtes","Magasin_6","Oui",0.99,228
2022-04-30,"Poulet","Magasin_1","Non",7.78,139
2022-04-30,"Poulet","Magasin_2","Non",7.49,88
2022-04-30,"Poulet","Magasin_3","Non",7.96,69
2022-04-30,"Poulet","Magasin_4","Oui",4.49,75
2022-04-30,"Poulet","Magasin_5","Non",7.78,151
2022-04-30,"Poulet","Magasin_6","Oui",5.49,204
2022-04-30,"Bœuf","Magasin_1","Non",11.99,133
2022-04-30,"Bœuf","Magasin_2","Oui",7.49,180
2022-04-30,"Bœuf","Magasin_3","Non",11.49,47
2022-04-30,"Bœuf","Magasin_4","Non",11.49,85
2022-04-30,"Bœuf","Magasin_5","Non",11.99,123
2022-04-30,"Bœuf","Magasin_6","Non",11.99,108
2022-04-30,"Jus d'orange","Magasin_1","Non",2.71,40
2022-04-30,"Jus d'orange","Magasin_2","Non",2.78,42
2022-04-30,"Jus d'orange","Magasin_3","Non",2.68,95
2022-04-30,"Jus d'orange","Magasin_4","Non",2.82,52
2022-04-30,"Jus d'orange","Magasin_5","Non",2.99,113
2022-04-30,"Jus d'orange","Magasin_6","Non",2.99,141
2022-04-30,"Café","Magasin_1","Non",3.49,45
2022-04-30,"Café","Magasin_2","Non",3.49,74
2022-04-30,"Café","Magasin_3","Non",3.65,66
2022-04-30,"Café","Magasin_4","Non",3.4,96
2022-04-30,"Café","Magasin_5","Non",2.49,95
2022-04-30,"Café","Magasin_6","Non",3.65,112
2022-05-01,"Pain","Magasin_1","Non",0.99,117
2022-05-01,"Pain","Magasin_2","Non",0.99,156
2022-05-01,"Pain","Magasin_3","Non",0.99,139
2022-05-01,"Pain","Magasin_4","Non",0.99,148
2022-05-01,"Pain","Magasin_5","Non",0.99,NA
2022-05-01,"Pain","Magasin_6","Non",0.99,62
2022-05-01,"Lait","Magasin_1","Non",0.99,71
2022-05-01,"Lait","Magasin_2","Non",0.99,141
2022-05-01,"Lait","Magasin_3","Non",0.86,102
2022-05-01,"Lait","Magasin_4","Non",0.88,141
2022-05-01,"Lait","Magasin_5","Non",0.99,70
2022-05-01,"Lait","Magasin_6","Non",0.99,157
2022-05-01,"Beurre","Magasin_1","Non",2.49,NA
2022-05-01,"Beurre","Magasin_2","Non",1.49,144
2022-05-01,"Beurre","Magasin_3","Non",1.49,88
2022-05-01,"Beurre","Magasin_4","Oui",1.99,NA
2022-05-01,"Beurre","Magasin_5","Non",1.49,49
2022-05-01,"Beurre","Magasin_6","Non",2.49,99
2022-05-01,"Yaourt","Magasin_1","Non",0.99,87
2022-05-01,"Yaourt","Magasin_2","Non",1.2,91
2022-05-01,"Yaourt","Magasin_3","Non",1.15,46
2022-05-01,"Yaourt","Magasin_4","Non",1.22,83
2022-05-01,"Yaourt","Magasin_5","Oui",0.86,188
2022-05-01,"Yaourt","Magasin_6","Non",1.15,41
2022-05-01,"Riz","Magasin_1","Non",1.49,50
2022-05-01,"Riz","Magasin_2","Non",0.49,81
2022-05-01,"Riz","Magasin_3","Non",1.46,156
2022-05-01,"Riz","Magasin_4","Non",1.49,42
2022-05-01,"Riz","Magasin_5","Non",1.49,139
2022-05-01,"Riz","Magasin_6","Non",1.49,106
2022-05-01,"Pâtes","Magasin_1","Non",1.34,166
2022-05-01,"Pâtes","Magasin_2","Non",1.31,150
2022-05-01,"Pâtes","Magasin_3","Non",0.49,54
2022-05-01,"Pâtes","Magasin_4","Non",1.3,118
2022-05-01,"Pâtes","Magasin_5","Non",1.27,38
2022-05-01,"Pâtes","Magasin_6","Non",1.29,153
2022-05-01,"Poulet","Magasin_1","Non",7.81,146
2022-05-01,"Poulet","Magasin_2","Non",7.49,72
2022-05-01,"Poulet","Magasin_3","Non",7.7,69
2022-05-01,"Poulet","Magasin_4","Non",7.99,52
2022-05-01,"Poulet","Magasin_5","Non",7.99,166
2022-05-01,"Poulet","Magasin_6","Oui",6.16,222
2022-05-01,"Bœuf","Magasin_1","Non",11.67,143
2022-05-01,"Bœuf","Magasin_2","Non",10.49,115
2022-05-01,"Bœuf","Magasin_3","Non",11.49,33
2022-05-01,"Bœuf","Magasin_4","Non",11.68,80
2022-05-01,"Bœuf","Magasin_5","Non",11.99,120
2022-05-01,"Bœuf","Magasin_6","Non",12.3,131
2022-05-01,"Jus d'orange","Magasin_1","Non",2.72,29
2022-05-01,"Jus d'orange","Magasin_2","Non",2.99,29
2022-05-01,"Jus d'orange","Magasin_3","Non",2.81,125
2022-05-01,"Jus d'orange","Magasin_4","Non",2.49,NA
2022-05-01,"Jus d'orange","Magasin_5","Non",2.75,118
2022-05-01,"Jus d'orange","Magasin_6","Non",2.99,141
2022-05-01,"Café","Magasin_1","Non",3.49,53
2022-05-01,"Café","Magasin_2","Non",3.49,52
2022-05-01,"Café","Magasin_3","Non",3.49,79
2022-05-01,"Café","Magasin_4","Non",3.49,116
2022-05-01,"Café","Magasin_5","Non",3.49,95
2022-05-01,"Café","Magasin_6","Non",3.64,103
2022-05-02,"Pain","Magasin_1","Oui",0.63,147
2022-05-02,"Pain","Magasin_2","Non",0.99,158
2022-05-02,"Pain","Magasin_3","Non",0.99,NA
2022-05-02,"Pain","Magasin_4","Non",0.99,137
2022-05-02,"Pain","Magasin_5","Non",0.99,71
2022-05-02,"Pain","Magasin_6","Non",0.99,54
2022-05-02,"Lait","Magasin_1","Non",0.9,64
2022-05-02,"Lait","Magasin_2","Non",0.86,106
2022-05-02,"Lait","Magasin_3","Non",0.99,82
2022-05-02,"Lait","Magasin_4","Non",0.99,141
2022-05-02,"Lait","Magasin_5","Non",0.99,54
2022-05-02,"Lait","Magasin_6","Non",0.99,145
2022-05-02,"Beurre","Magasin_1","Non",1.49,35
2022-05-02,"Beurre","Magasin_2","Oui",1.49,213
2022-05-02,"Beurre","Magasin_3","Non",1.49,80
2022-05-02,"Beurre","Magasin_4","Non",2.49,119
2022-05-02,"Beurre","Magasin_5","Non",2.46,52
2022-05-02,"Beurre","Magasin_6","Non",1.49,94
2022-05-02,"Yaourt","Magasin_1","Non",1.19,77
2022-05-02,"Yaourt","Magasin_2","Non",1.22,85
2022-05-02,"Yaourt","Magasin_3","Non",0.99,30
2022-05-02,"Yaourt","Magasin_4","Non",1.23,79
2022-05-02,"Yaourt","Magasin_5","Non",1.18,84
2022-05-02,"Yaourt","Magasin_6","Non",1.2,35
2022-05-02,"Riz","Magasin_1","Non",1.44,50
2022-05-02,"Riz","Magasin_2","Non",1.49,70
2022-05-02,"Riz","Magasin_3","Non",1.49,123
2022-05-02,"Riz","Magasin_4","Oui",0.99,56
2022-05-02,"Riz","Magasin_5","Non",1.43,114
2022-05-02,"Riz","Magasin_6","Non",1.49,64
2022-05-02,"Pâtes","Magasin_1","Non",0.49,123
2022-05-02,"Pâtes","Magasin_2","Non",1.27,112
2022-05-02,"Pâtes","Magasin_3","Non",1.33,30
2022-05-02,"Pâtes","Magasin_4","Non",0.49,112
2022-05-02,"Pâtes","Magasin_5","Non",1.27,27
2022-05-02,"Pâtes","Magasin_6","Non",1.26,134
2022-05-02,"Poulet","Magasin_1","Non",8.18,108
2022-05-02,"Poulet","Magasin_2","Oui",4.49,114
2022-05-02,"Poulet","Magasin_3","Non",7.99,55
2022-05-02,"Poulet","Magasin_4","Non",7.72,34
2022-05-02,"Poulet","Magasin_5","Non",7.99,118
2022-05-02,"Poulet","Magasin_6","Non",7.84,131
2022-05-02,"Bœuf","Magasin_1","Non",11.99,127
2022-05-02,"Bœuf","Magasin_2","Non",11.99,102
2022-05-02,"Bœuf","Magasin_3","Non",11.99,26
2022-05-02,"Bœuf","Magasin_4","Non",11.68,65
2022-05-02,"Bœuf","Magasin_5","Non",11.99,105
2022-05-02,"Bœuf","Magasin_6","Non",12.49,NA
2022-05-02,"Jus d'orange","Magasin_1","Oui",1.49,49
2022-05-02,"Jus d'orange","Magasin_2","Non",2.68,31
2022-05-02,"Jus d'orange","Magasin_3","Non",2.78,102
2022-05-02,"Jus d'orange","Magasin_4","Non",2.78,33
